	symbol	baseMean	FoldChange	log2FoldChange	lfcSE	stat	pvalue	padj	description
ENSG00000073584	SMARCE1	56.1494821682795	0.708603824836649	-0.496948842163321	0.181645561920903	-2.73581604146054	0.00622258013244232	0.174564573034059	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1
ENSG00000073605	GSDMB	992.528360313096	1.34231224727451	0.42472030879263	0.132672467997344	3.20126937565624	0.00136823554662531	0.0978927006193318	gasdermin B
ENSG00000073792	IGF2BP2	13.9089886431058	0.368886624797031	-1.43875061458007	0.550806888204509	-2.61207810830042	0.00899936906675854	NA	insulin like growth factor 2 mRNA binding protein 2
ENSG00000074800	ENO1	20861.934007808	1.20979105028674	0.274757893164139	0.139176268836699	1.97417200116582	0.0483621885093705	0.360245094162954	enolase 1
ENSG00000074964	ARHGEF10L	27.044941911923	2.17748294829605	1.12266142123285	0.452449575609957	2.48129621896399	0.0130905536802333	0.231390662589341	Rho guanine nucleotide exchange factor 10 like
ENSG00000075151	EIF4G3	16186.1787796089	0.908976826047982	-0.13768458085503	0.0435712705790114	-3.15998544511929	0.00157777020453696	0.10276930831587	eukaryotic translation initiation factor 4 gamma 3
ENSG00000075426	FOSL2	96.953572857199	1.69389323172688	0.760342942608399	0.350529400785748	2.1691274423886	0.0300730097865912	0.304658954270484	FOS like 2, AP-1 transcription factor subunit
ENSG00000075945	KIFAP3	4513.60490186783	0.896498152490145	-0.157627484906989	0.0692378895583142	-2.27660730147228	0.0228096864787109	0.279124471628739	kinesin associated protein 3
ENSG00000076043	REXO2	74.9687106160832	0.664054040602853	-0.590627442265006	0.25947435218173	-2.27624594607849	0.0228312933532075	0.279124471628739	RNA exonuclease 2
ENSG00000076321	KLHL20	1833.31763499233	0.937899935673503	-0.0924940847355416	0.0394901363452439	-2.34220727745554	0.0191700651125961	0.265350168586846	kelch like family member 20
ENSG00000076716	GPC4	320.874205909391	0.500542080071658	-0.998436734799581	0.4444393294624	-2.24650850771309	0.0246714552167764	0.286914995966547	glypican 4
ENSG00000076770	MBNL3	5162.85539203196	0.890185393397959	-0.167822266356464	0.0793141506376636	-2.11591834505218	0.034351752901261	0.319001315506726	muscleblind like splicing regulator 3
ENSG00000076944	STXBP2	133.584631239616	1.25881181382162	0.332062623359631	0.102592294997895	3.23672088012502	0.00120911612860972	0.0944536717287791	syntaxin binding protein 2
ENSG00000077232	DNAJC10	3546.52102795493	0.905039414115226	-0.143947472514295	0.0664858775311462	-2.1650834411693	0.030381295825529	0.306256395795472	DnaJ heat shock protein family (Hsp40) member C10
ENSG00000077420	APBB1IP	9189.21914600097	1.11253511494467	0.153850872579738	0.0751312306147514	2.04776191366591	0.040583333917009	0.337632946781976	amyloid beta precursor protein binding family B member 1 interacting protein
ENSG00000077616	NAALAD2	16.6550203835254	2.59004505484254	1.37297719437227	0.650675192314548	2.11008074472363	0.0348514015342392	NA	N-acetylated alpha-linked acidic dipeptidase 2
ENSG00000077935	SMC1B	72.8296174848837	2.49310934723661	1.31794616050947	0.47447154234477	2.77771382029863	0.0054742809084166	0.165421022890407	structural maintenance of chromosomes 1B
ENSG00000078081	LAMP3	2496.00180770446	0.806343472174365	-0.310533591059728	0.142611516271079	-2.17747906466025	0.0294448421707718	0.302155328366164	lysosomal associated membrane protein 3
ENSG00000078328	RBFOX1	178.167818672219	2.31759533832302	1.21262868784616	0.417216741377588	2.90647178692359	0.00365529860251179	0.145503617297064	RNA binding fox-1 homolog 1
ENSG00000078401	EDN1	304.50418461738	1.61029416805341	0.687324263510902	0.284469919287224	2.41615797281161	0.0156852546105764	0.248293688385637	endothelin 1
ENSG00000079215	SLC1A3	124.552947016678	0.422826951829799	-1.24186075498815	0.575126273772121	-2.15928364190888	0.0308281684288214	0.308747856460379	solute carrier family 1 member 3
ENSG00000079246	XRCC5	16063.3359667314	0.895868068183024	-0.158641808355162	0.0606726653526767	-2.61471632131228	0.00893015909765956	0.199054325404814	X-ray repair cross complementing 5
ENSG00000079432	CIC	2347.341214941	1.12034353374208	0.163941177311959	0.0572670552013467	2.86274851632503	0.00419983759828724	0.150776581039623	capicua transcriptional repressor
ENSG00000079739	PGM1	2198.28931786902	1.20002935887558	0.263069701988856	0.128764700901769	2.04302654490336	0.0410498104562662	0.339106161974134	phosphoglucomutase 1
ENSG00000080007	DDX43	24.2214100872465	0.458767076599861	-1.12416623476821	0.536739955077254	-2.09443367152798	0.0362213658991141	0.325383001191307	DEAD-box helicase 43
ENSG00000080200	CRYBG3	282.717563879985	0.590640742854264	-0.759647216765608	0.305002290120051	-2.4906279112416	0.0127517586123187	0.229335937357085	crystallin beta-gamma domain containing 3
ENSG00000080824	HSP90AA1	19064.1643040665	0.849977363763949	-0.234503674366844	0.111400536562244	-2.10504977447588	0.0352869755562805	0.32246865308387	heat shock protein 90 alpha family class A member 1
ENSG00000080845	DLGAP4	2210.41076619906	1.11190352344114	0.153031615137643	0.0515868144038736	2.96648701622778	0.0030122307932202	0.138148815525342	DLG associated protein 4
ENSG00000081014	AP4E1	2229.74856085909	0.944064008290375	-0.0830434161132593	0.04191784442751	-1.98109939209468	0.0475801284610656	0.357920047825882	adaptor related protein complex 4 subunit epsilon 1
ENSG00000081665	ZNF506	21.2003541055474	1.495015928775	0.580160855822898	0.227407525372205	2.55119462240016	0.010735435810227	NA	zinc finger protein 506
ENSG00000082068	WDR70	7663.94574908582	0.913673774594513	-0.13024894906345	0.0406656340748546	-3.20292433713678	0.00136039717918964	0.0978927006193318	WD repeat domain 70
ENSG00000082153	BZW1	4072.29771121438	0.898075733061425	-0.155090984993117	0.0406891870149831	-3.81160196039324	0.00013806908207875	0.0419055089532615	basic leucine zipper and W2 domains 1
ENSG00000082212	ME2	5078.22135257442	0.917327219360286	-0.124491646191309	0.0532886515228192	-2.33617557648273	0.0194820926656897	0.266888273896578	malic enzyme 2
ENSG00000082213	C5orf22	905.470422461284	0.861282826035229	-0.215441030648664	0.0518103947599971	-4.15825881363495	3.20682575657057e-05	0.0180924358332739	chromosome 5 open reading frame 22
ENSG00000082458	DLG3	583.536745244948	1.22835553101256	0.296728189854858	0.137065802923715	2.16485938523997	0.0303984553563154	0.306256395795472	discs large MAGUK scaffold protein 3
ENSG00000082805	ERC1	2100.44767520937	0.781826881156753	-0.3550789059562	0.175988488839636	-2.01762574528243	0.0436302534975667	0.347807431903325	ELKS/RAB6-interacting/CAST family member 1
ENSG00000083093	PALB2	906.63728117465	0.919410746803212	-0.121218565268336	0.0503403872536317	-2.40797840226371	0.0160411299630442	0.248786700104305	partner and localizer of BRCA2
ENSG00000083099	LYRM2	619.575691246895	0.906749402281013	-0.141224205699805	0.0578825797511222	-2.43983952178751	0.0146937877046112	0.240936994730185	LYR motif containing 2
ENSG00000083312	TNPO1	7630.74450822266	0.905199790550179	-0.143691844100777	0.0577457234646948	-2.48835472965593	0.0128335655422414	0.229722331263176	transportin 1
ENSG00000083520	DIS3	2947.47538835848	0.936696063190041	-0.0943470931721079	0.0440473229102549	-2.1419484077236	0.0321976338812046	0.312712046232004	DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease
ENSG00000083828	ZNF586	2329.93177559012	1.20013198808046	0.263193079231988	0.0988573471906516	2.66235223492702	0.00775966308684538	0.190539821516062	zinc finger protein 586
ENSG00000084073	ZMPSTE24	1611.33466902894	0.827946437625736	-0.272390656475836	0.110054557233118	-2.47505113212947	0.0133217101746768	0.231390662589341	zinc metallopeptidase STE24
ENSG00000084207	GSTP1	2941.95288389981	1.18158492723102	0.240723327738907	0.0736263994797387	3.26952464659299	0.00107728351851889	0.0887415795237047	glutathione S-transferase pi 1
ENSG00000084733	RAB10	7379.30531838894	0.937699734903618	-0.0928020701372485	0.0295805701244182	-3.13726441873554	0.00170532256358527	0.104412526836017	RAB10, member RAS oncogene family
ENSG00000085265	FCN1	2.67086542935632	8.87505379420868	3.14975586411346	1.4359477482841	2.19350311867357	0.02827115014008	NA	ficolin 1
ENSG00000085721	RRN3	1466.00959738697	0.913568126429056	-0.130415777642051	0.0519670863309671	-2.50958417817504	0.0120873402561929	0.223725946686009	RRN3 homolog, RNA polymerase I transcription factor
ENSG00000085760	MTIF2	1375.70134610865	0.862002640157464	-0.214235806853444	0.0586387193044736	-3.65348713946247	0.000258702751796167	0.0547707771174615	mitochondrial translational initiation factor 2
ENSG00000086061	DNAJA1	3565.78846357764	0.844496519553053	-0.243836617667566	0.111814405102679	-2.18072633345991	0.0292036640959139	0.301804216535317	DnaJ heat shock protein family (Hsp40) member A1
ENSG00000086102	NFX1	5300.24777608152	0.916379393393226	-0.1259830777372	0.0507683325803741	-2.48152876673169	0.0130820150522641	0.231390662589341	nuclear transcription factor, X-box binding 1
ENSG00000086189	DIMT1	681.157590688924	0.915291565583428	-0.127696708630744	0.0606511709120172	-2.10542857970517	0.0352540181886067	0.32246865308387	DIM1 rRNA methyltransferase and ribosome maturation factor
ENSG00000086827	ZW10	951.565597265114	0.923297571305958	-0.115132403181769	0.0526620526823962	-2.18624981969713	0.0287973331963904	0.300614101791519	zw10 kinetochore protein
ENSG00000087074	PPP1R15A	1019.30741786248	1.19330166365804	0.25495879881605	0.112907664335271	2.2581177311309	0.0239383204742952	0.283797968592826	protein phosphatase 1 regulatory subunit 15A
ENSG00000087076	HSD17B14	28.1776170879276	1.46416930109507	0.550082381305353	0.271992898612608	2.02241449725796	0.0431335486139701	0.346619938406472	hydroxysteroid 17-beta dehydrogenase 14
ENSG00000087116	ADAMTS2	0.715393069024659	4.33762281300458	2.11690460592245	1.05279540722992	2.01074642934886	0.0443522471706415	NA	ADAM metallopeptidase with thrombospondin type 1 motif 2
ENSG00000087263	OGFOD1	1418.2055041964	0.901914756173963	-0.148937010249977	0.0637620366467552	-2.33582579984224	0.0195003223968823	0.266888273896578	2-oxoglutarate and iron dependent oxygenase domain containing 1
ENSG00000087266	SH3BP2	1953.84838183169	1.31449342864366	0.394506929717926	0.113426281770992	3.47809099935443	0.000504998453569396	0.0680764729488726	SH3 domain binding protein 2
ENSG00000087884	AAMDC	379.2293459896	1.14544817556873	0.195912187109346	0.095701100188068	2.0471257563847	0.0406457386675325	0.33771563273278	adipogenesis associated Mth938 domain containing
ENSG00000087903	RFX2	1043.20386288119	1.24655889744526	0.317951048930347	0.109011791633044	2.9166665749393	0.00353793751857226	0.145265235095448	regulatory factor X2
ENSG00000088387	DOCK9	3813.84669829894	0.677803601855963	-0.561060791547413	0.250778332832921	-2.23727777918205	0.0252681905951069	0.288507259550408	dedicator of cytokinesis 9
ENSG00000088682	COQ9	597.920446736998	0.903357832223604	-0.146630523000058	0.0494989788609249	-2.96229389725473	0.00305356163863157	0.138451018005463	coenzyme Q9
ENSG00000088727	KIF9	162.82215021898	0.857629589492375	-0.221573413115122	0.0939656222239156	-2.35802634911652	0.0183723888354946	0.262272929598033	kinesin family member 9
ENSG00000088812	ATRN	2511.38952616915	0.924723191524242	-0.112906523831853	0.0402006394246488	-2.80857532237721	0.00497612403162662	0.160946925142929	attractin
ENSG00000088836	SLC4A11	20.3609420562839	0.70815015973829	-0.497872785793794	0.253576031279555	-1.96340633332538	0.0495989785063284	NA	solute carrier family 4 member 11
ENSG00000088854	DNAAF9	264.013392534293	0.730253710374345	-0.453530311569206	0.21863254101211	-2.07439528200921	0.0380426151372667	0.327363584533076	dynein axonemal assembly factor 9
ENSG00000088930	XRN2	5564.56206988926	0.924637381501131	-0.113040405452014	0.0472654193103792	-2.39160906856042	0.0167746990346838	0.254890549755978	5'-3' exoribonuclease 2
ENSG00000089041	P2RX7	608.699920311619	1.32059241057847	0.401185259943873	0.204106582144991	1.9655674781663	0.0493485938948552	0.362627655957708	purinergic receptor P2X 7
ENSG00000089048	ESF1	1732.12995141336	0.912460544562724	-0.132165917809377	0.053899207535955	-2.45209389620825	0.0142027595333735	0.237747951617449	ESF1 nucleolar pre-rRNA processing protein homolog
ENSG00000089060	SLC8B1	301.749388189915	1.147470489772	0.198457051410728	0.0845267412704669	2.34786114344228	0.0188815588620399	0.264119107016622	solute carrier family 8 member B1
ENSG00000089063	TMEM230	1531.42409150767	0.928342646138148	-0.107270700477286	0.0379010851026237	-2.83028045732284	0.00465072169278463	0.15708302338401	transmembrane protein 230
ENSG00000089123	TASP1	4989.31072705201	0.878579913067379	-0.186754579350784	0.0579722213331606	-3.2214494296764	0.00127543968684767	0.0958520494100136	taspase 1
ENSG00000089159	PXN	774.817341687126	1.24436174873264	0.315405952699574	0.15472956703637	2.03843362804366	0.0415065861141546	0.340727866534859	paxillin
ENSG00000089195	TRMT6	634.165846943219	0.899122332978412	-0.153410675282961	0.0626558684738714	-2.44846458950507	0.0143466531319647	0.238501032516227	tRNA methyltransferase 6 non-catalytic subunit
ENSG00000089327	FXYD5	1276.80463141592	1.16521246062111	0.220593034654891	0.0925490937674908	2.38352452384982	0.0171477418884932	0.255636927149559	FXYD domain containing ion transport regulator 5
ENSG00000089639	GMIP	1480.21975472382	1.09649261655242	0.132896097374864	0.0557646093161786	2.38316199117185	0.0171646393051178	0.255636927149559	GEM interacting protein
ENSG00000089682	RBM41	2046.32276375583	0.945017199791264	-0.0815875075348742	0.0405791012405413	-2.01057946185764	0.0443698952161396	0.348395161766729	RNA binding motif protein 41
ENSG00000089775	ZBTB25	2157.97262764327	1.28414204038299	0.360804789393593	0.134563023593986	2.68130709133172	0.00733351831887611	0.185819401762964	zinc finger and BTB domain containing 25
ENSG00000090006	LTBP4	453.691193003313	1.25084398680536	0.322901858649775	0.14161808393053	2.28008916437658	0.0226024007494734	0.278631683772863	latent transforming growth factor beta binding protein 4
ENSG00000090013	BLVRB	262.253545819724	1.37175658384852	0.456024500147366	0.104777528253666	4.3523120629772	1.34709333574938e-05	0.0104227769550572	biliverdin reductase B
ENSG00000090097	PCBP4	125.754279917199	1.17959293161369	0.238289082584828	0.112026508302785	2.12707765505626	0.0334136315283709	0.315563570223932	poly(rC) binding protein 4
ENSG00000090238	YPEL3	188.714533207126	1.3011668094384	0.379805927253952	0.154981866096084	2.4506475294244	0.0142599512985644	0.237920961808359	yippee like 3
ENSG00000090263	MRPS33	537.73613377481	0.917247061959498	-0.124617716512754	0.0511690861202964	-2.43541024398566	0.0148749144392531	0.242082875697802	mitochondrial ribosomal protein S33
ENSG00000090612	ZNF268	542.375611737989	0.891696515137617	-0.165375315913597	0.0745099899356466	-2.21950527783496	0.0264523685571296	0.291765314480135	zinc finger protein 268
ENSG00000091157	WDR7	5643.93503120352	0.876079212210445	-0.19086677540719	0.0620378140503469	-3.07661993461425	0.00209362059029781	0.114409571511579	WD repeat domain 7
ENSG00000091317	CMTM6	1671.20475535269	0.896787997062846	-0.157161126170643	0.0635578344000208	-2.4727262603301	0.0134086805316574	0.23184384851162	CKLF like MARVEL transmembrane domain containing 6
ENSG00000091409	ITGA6	23.1621686112846	0.419384012383129	-1.25365623034178	0.444846956069083	-2.81817423551638	0.00482975932054617	NA	integrin subunit alpha 6
ENSG00000091542	ALKBH5	2238.17189682152	1.1814575653187	0.240567812634911	0.0936864490194438	2.56779731917241	0.0102346978121694	0.212590230917489	alkB homolog 5, RNA demethylase
ENSG00000091622	PITPNM3	104.663184502955	1.26525183080471	0.339424561911122	0.171923158289761	1.97428063378787	0.048349841725398	0.360245094162954	PITPNM family member 3
ENSG00000091947	TMEM101	355.851122857087	1.10842526051979	0.148511494686356	0.0558888319661621	2.65726603082835	0.00787772509250117	0.191695505325991	transmembrane protein 101
ENSG00000092054	MYH7	14.7068337324865	0.49356834652419	-1.01867822020733	0.425128563236688	-2.39616508580766	0.0165676264919462	NA	myosin heavy chain 7
ENSG00000092148	HECTD1	6210.24044024742	0.944823530689123	-0.0818831996000343	0.0343607362679658	-2.38304554831013	0.0171700697309698	0.255636927149559	HECT domain E3 ubiquitin protein ligase 1
ENSG00000092199	HNRNPC	25000.1547398678	0.95354895897801	-0.0686210807735939	0.029016072675245	-2.36493344711457	0.0180333112498455	0.260609201033857	heterogeneous nuclear ribonucleoprotein C
ENSG00000092295	TGM1	113.043752150008	1.27798426281224	0.353870070946465	0.119099151282709	2.97122244059046	0.0029661685602265	0.138148815525342	transglutaminase 1
